words,label
"even, standards, effects, knew, jim, saw, produced, guess, last, laughed, basically, truly, movie, sat, 50s, bad, told, walked, film, theater, scarum, largely, want, cant, words, claw, make, screen, awful, premiered, monster, thats, also, tell, forgettable, katzman, question, puppet, audiences, much, soon, thursday, harum, im, kill, good, deserve, henson, features, special, lower, sam, came, giant, would, sign",0
"thrills, next, change, watchablebr, movie, happened, therefore, ill, took, y2k, give, looking, see, interesting, prices, want, whole, left, predestination, cause, made, matinee, much, reference, youre, future, written, concept, watched, already, recommendation",0
"even, sucks, except, movie, really, skills, bad, course, acting, wouldnt, didnt, production, trying, freak, better, notice, leads, dont, bmovie, convince, average, keep, like, cheap, values, help, genre, two, begin",0
"1980s, repeated, middle, people, scott, show, found, aged, last, terry, unfunnybr, talent, really, alternative, lasted, remember, satire, dishwater, whitfield, occasion, better, many, comedy, biting, allowed, fond, scenes, kind, whitfields, thin, prefer, june, often, spitting, deserved, provide, smiling, foil, wasted, find, decade, sitcom, cleverbr, plots, painfully, usually, shine, fondly, class, image, memories, moments",0
"easily, even, pretty, put, okay, someone, yeah, ulli, hadnt, worst, else, movie, filmmaker, editing, grope, work, naked, looked, things, young, sum, supposed, directorwritermaincharacter, many, better, movies, fact, seemed, women, edited, note, hard, audio, could, wobbly, lighting, know, thats, saying, everything, lacking, get, much, maybe, camera, betterbr, actually, style, might, like, lommel, fake, bondage, good, poorly, recorded, rationalization, tried, menacing, watched, reasonably",0
"gets, tear, apart, next, trouble, jealous, characters, except, found, resorting, axe, plot, movie, falls, try, looking, instead, leaps, love, script, causes, attempts, acceptable, misses, stupid, like, jerk, skipped, laughed, toenails, exboyfriend, moved, flatbr, ho, often, much, avoid, boyfriend, predictable, plain, would, got, pretty, hacked, romance, poor, bookbr, scene, many, divine, could, tension, gotten, one, dialog, kid, wife, hum, touching, caring, intervention, boat, wondering, girl, clip, ends, didnt, since, totally, rich, pitiful, jilted, equivalent, yadda, actually, chapters, good, ex, loud, parts, fun",0
"signal, judging, saw, high, govinda, guess, movie, really, guys, paresh, think, hera, laugh, wasnt, make, performances, way, allbr, attempted, made, mediocre, bhag, like, kumar, two, duttas, okay, wannabebr, appearances, biggest, film, sadly, stole, favourite, comedy, though, limelight, dutta, come, dont, akshay, badly, rawals, also, pheri, role, unfortunately, certainly, bin, bhagam, tanushree, lara, either, riot, got, pretty, liked, character, poor, amazing, rawal, bad, main, scenes, wont, lack, followed, times, chuckled, move, one, special, three, nerves, expectations, short, laras, title, thing, stood, seems, direction, things, music, tere, listenbr, nothing, powerful, song, bit, hoping, good, loud, worth, afreen",0
"willing, supporting, incentives, count, goateed, revolution, miss, ship, impression, lead, dead, old, countries, flirts, almost, kind, dirty, great, way, quebec, duplicitous, alf, lost, lovers, youll, andy, flatly, despite, two, events, perverted, garnettarchie, last, without, getting, break, biggest, hotel, adopted, william, cut, letter, singing, funny, screen, anglocanadianfrench, cuckolds, game, room, lady, square, wig, scarlet, stuck, drunken, shores, develop, couldnt, version, legs, occupying, read, many, director, fireplace, bothered, daughters, films, demi, hour, states, behind, dion, days, beyond, one, theyre, depardieus, timbo, lover, exactly, town, none, provided, control, intended, live, madame, canadas, something, miniseries, handsome, seems, example, course, younger, feels, waterfallbr, adopts, act, mock, blinkandyoullmissit, default, backs, heroines, fail, cinema, sold, style, ardant, hes, trial, disaster, good, time, enough, relief, timothy, even, historical, la, giggly, alight, aspiring, promising, gosselin, sessions, technical, less, witchcraft, make, rather, tell, camera, otherwise, dubbing, fathers, running, described, actor, shelling, plenty, small, slaves, actors, part, promises, greyhaired, husbands, originally, cast, gives, end, managed, dalton, comic, saying, talked, unable, billie, soap, much, interior, theres, certainly, bemused, either, got, gervais, versatility, collapsed, tax, gerard, battle, generally, tim, danson, romance, character, honor, reacts, neglected, turn, epic, world, karyo, corrupt, could, times, caddish, around, harlequin, home, terms, brave, another, noemie, devious, traps, three, lesson, still, murder, someone, death, surprisingly, grace, beaudins, pale, moores, couple, 80s, period, bottom, limited, briefly, absolute, lit, revolutionary, gasp, never, refreshingly, british, shows, makes, piper, lucked, smile, strength, english, opening, looking, real, central, reenactors, better, service, garcia, putting, legendarily, excellent, benjamin, new, brief, looks, sidelines, get, commercial, find, mediocre, perezs, hines, isnt, beast, moments, doomed, accused, bedridden, face, jacob, speed, voltaire, bianca, material, huberdeau, though, staggering, inept, set, meant, roths, money, vincent, clearly, turning, unfair, governors, back, occasional, doesnt, charisma, aka, peasant, look, failures, tv, becomes, drama, door, pitt, jason, truly, heads, reluctance, offer, ages, scene, hayes, fabio, history, asthmatic, half, retiring, juliette, international, cleanshaven, studio, well, mirror, fanny, pans, overwhelming, name, minute, news, titanic, long, boxoffice, centerstage, nations, waiting, title, dastardly, identity, turns, leading, convenient, belowpar, pitiful, cant, exteriors, colony, overplays, shots, patriot, prey, native, bear, stands, rock, doubled, le, characters, starts, ever, godinvigneaus, bigot, really, ted, surprise, unite, actresses, al, lookalike, jean, celine, noticeably, unless, bunker, oncewarring, mode, manky, irene, script, along, stick, pacino, industry, canadian, like, reality, shed, needs, imitation, crowds, put, coproduction, saddest, wolfe, feast, albeit, separated, motions, whenever, montreal, played, work, film, seconds, warred, decades, wonder, giving, stew, done, tchéky, accidentally, throw, sebastien, simple, finally, whos, paper, odd, releasebr, worlds, lags, pay, incompetencebr, french, islamic, david, operatics, beautiful, strikingly, bad, acting, war, young, priest, sight, nice, scenes, released, producers, visibility, heroine, african, raging, pop, pompadour, whoever, deserve, constantly, vein, odds, meaneys, wildly, outside, untapped, bought, adventure, isaacs, 10, bailed, girl, throughout, drawnout, nouvellefrance, man, lackey, youve, see, minutes, rich, vaguely, go, number, country, expression, suddenly, declaring, thats, colm, threaten, halfdozen, obvious, massive, shuffles, cheap, franklin, decent, intendant",0
"local, taste, screamstinkerbr, plank, loosen, may, loc, potential, actors, grocery, plot, movie, tone, md, editing, lines, heads, state, bad, scripts, work, use, see, film, crash, preposterous, think, chooses, better, introduce, term, want, away, valiumbr, limped, avenging, force, come, films, could, suggest, call, along, emotion, loosely, easier, walk, dive, projects, reading, big, one, mouth, like, gaining, watch, good, dudikoff, fan, access, seen, never, choppy, sound, store, wooden",0
"auteur, frank, sigh, tears, waste, nasso, aimlessly, wanders, talent, disjointed, example, mess, film, cast, central, carefully, scene, disintegrating, end, manages, performance, prince, assemble, brings, story, script, boring, excellent, result, strong, one, mediocre, take, joy, good, hash, painfully, time, relief, monotonous, decent, spite, filmbr, direct, sad, amateurish",0
"pressed, jane, making, tree, next, waste, usual, shows, except, became, awry, grim, first, white, plot, endi, really, troubles, try, real, repeats, claim, fight, relative, point, less, capture, pairing, secretly, almost, kind, trader, inherited, captured, great, hunter, left, fantastical, best, tell, wishes, get, need, violence, otherwise, find, cousins, say, clear, isnt, two, party, caused, weakest, put, people, exact, huge, last, classic, face, become, civilization, series, shell, couplesbr, film, interesting, production, mate, end, managed, cut, willhiring, graphic, evidence, come, wonder, seriesbr, mention, giving, tarzan, jungle, also, money, continue, pair, previous, assembled, much, finally, comes, back, talk, lots, screens, fortune, acted, let, troubled, plans, would, dislike, look, energy, dull, decides, deal, nowhere, probably, towards, heads, reshoot, house, osullivan, possibly, hard, films, half, sell, hour, move, one, horn, stretch, used, skip, run, tons, painfully, using, signs, relationship, weissmuller, janes, motion, coming, third, life, long, different, kissy, middle, several, appearance, lines, seems, example, ultimately, recommend, things, since, sequences, go, mgm, concernedbr, jame, whole, stock, playing, alligator, bind, kept, good, beautifully, time, went, footage, explain, peril",0
"idea, necessary, low, waste, explanation, earth, really, cryptozoology, fly, depending, think, aloud, proportions, documentary, worse, call, positive, scientists, need, element, find, like, fake, say, information, however, planet, extincted, hate, lies, people, cryptologists, animal, believe, enthusiasm, worst, least, whit, conquering, gold, lot, mockumentary, watching, substances, appear, true, impossible, difficult, according, person, science, would, got, effects, produced, probably, cannot, ridiculous, creatures, hydrogen, false, dragons, chances, happens, dragon, 1, anyway, full, reason, buy, platinum, perfect, coming, deserves, chemystry, something, present, 10, destroy, example, stomach, course, totally, disappointing, 0, nothing, case, visual, survive, cares, nature, honestly, actually, unscience, good, time, beautiful, explain",0
"even, royal, next, saw, together, except, richard, movie, jailhouse, laugh, make, mere, great, call, made, fred, camera, western, dance, like, blame, willett, stage, moving, gene, pointed, people, part, tom, work, film, itbr, cast, remember, production, thingbr, firstbr, comedy, singing, em, badly, also, hi, yell, oconnor, numbers, failure, would, missing, auditioning, dancing, attenborough, ceiling, everyone, scene, fact, himselfbr, could, broadway, douglas, choreographed, one, ok, chuck, using, talented, astaire, rain, someone, kelly, closest, title, course, see, blockbuster, songs, number, yelling, king, donald, wedding, hope, mcgowans, presentation, good, entertainment, michael, time, thought, herebr, rock",0
"borebr, shows, celebration, guess, tempted, really, rural, mother, mind, think, love, words, syn, unconditional, experience, surely, passing, need, like, appreciate, say, patience, lays, telets, needs, moments, sparse, realitybr, put, slowly, ill, captures, conveyed, film, mat, also, previous, much, maybe, moves, ones, person, right, situation, stuck, capturing, joyless, towards, dyingbr, state, nice, test, aleksandra, beauty, family, son, russia, 1, could, everything, among, total, beyond, one, take, dialog, minute, place, care, short, essence, hand, reminds, see, horizon, train, feelings, nothing, declaring, said, cruelly, cruel, watch, beautiful, torn",0
"mile, gets, even, tv, nowhere, gorgeous, criteria, shows, 10, count, believe, eight, driver, ever, suave, girl, movie, else, couple, least, bad, commercials, acting, cliché, film, lead, war, end, 0, fight, bob, hero, edited, almost, scenes, killed, miraculously, dont, experience, script, years, mentioned, know, way, sitting, father, average, reason, two, anything, bjorlin, previous, plus, entire, lost, comes, race, watch, male, used, say, supposedly, godawful, terrible, cemented, statement, worth, nadia, never, cheddar, actress",0
"idea, even, sense, characters, makes, sharp, wants, save, uncertainty, bunch, morning, flick, central, lead, locations, africancanadianuk, south, poulssons, wilted, empty, tolerable, almost, rather, script, awful, performances, left, creates, looks, keep, youll, like, generic, say, revelation, warrick, goes, fine, memorable, bairstow, beast, ponder, open, clichéd, chord, guarantee, colourless, griers, flashes, last, face, bones, generated, else, wouldnt, little, film, remember, shallow, grisly, pain, dispensable, blow, lot, monster, uninterestingly, watching, strong, straighttovideo, stereotypical, comes, beginning, harsh, predictable, theres, feeling, would, got, flesh, effects, shelley, eerie, basic, huh, stripped, scott, couldnt, character, vast, basket, computergenerated, eyes, glossy, nice, fact, recognised, headscratching, token, tension, bland, everything, build, fall, finish, suspense, ominous, support, special, long, hiding, chic, grating, promise, superficial, shape, thing, rachel, cinematography, horror, andreas, lasting, sand, weary, night, belowpar, cant, fully, hit, conflict, fluff, labour, overall, visual, desert, tries, forget, striking, tried, beautiful, never",0
"long, psychiatrist, minority, gratuitous, thomas, may, golf, found, flat, liked, character, movie, russos, generous, exception, leary, played, speaks, crowne, little, realbr, denis, irritating, museum, fact, belief, scenes, make, televised, boring, know, twodimensional, wish, watching, sure, among, volumes, involving, role, beyond, made, stereotypical, caper, home, im, say, friends, russo, time, likable, rene, help, wonderful, two, bugs, life",0
"american, side, expectations, effects, low, overbr, bored, gave, trouble, characters, show, part, action, first, score, couldnt, 45, wrong, wait, movie, really, poor, example, bad, give, dialogs, acting, uses, sunday, thembr, end, many, movies, technical, till, drugs, living, cut, understanding, scenes, hard, audio, dream, come, moviebr, dreamwith, could, lot, story, badly, 1, mention, done, loosing, watching, weather, reason, deep, one, camera, betterbr, beginning, jonathan, well, youre, watch, normally, good, positions, time, cheesy, girls, tried, would, alcohol",0
"roles, gets, bring, phoolwati, govinda, waste, makes, driver, action, wants, white, movie, really, falls, actresses, real, thembr, sohail, love, stories, serious, amitabh, juhi, salman, story, make, anil, great, know, claims, new, six, loves, joh, get, hollywood, plays, problem, industry, like, reporters, priyanka, stephani, conclusion, actress, 6, koppikar, rahul, actor, sucks, forgetting, small, yells, actors, last, chopra, khan, especially, kidsbr, famous, cast, interesting, akshaya, want, crisis, ability, balan, funny, shes, comic, kapoor, growing, vidya, ashutosh, role, much, comes, annoying, boyfriend, bachchan, male, dayal, john, 2, meets, doesnt, concept, let, khamini, accident, abrahambr, oh, born, cab, cannot, liked, yes, ram, gia, akshaye, 3, boyfriendbr, ayesha, indian, vinay, every, en, 5, moviesbr, chawla, dancer, family, 1, herbr, seema, play, raju, abraham, cold, loss, feet, one, anymorebr, annoyed, govindas, wife, appears, natural, takia, still, heres, news, life, betweenbr, long, sing, attracted, waiting, interested, husband, blows, handsome, man, midlife, suffers, younger, marvelousbr, going, movies, khanna, act, charactersbr, shiven, isha, thin, esrechowitz, actressbr, whole, shannon, 4, loose, bollywood, wedding, thats, lullaby, significant, contains, arent, touch, staphani, woman, good, memory, time, itembr, offbr, yearsbr, written, parts, tehzeeb, never, married, flew",0
"saw, high, truth, plot, movie, really, flick, rare, point, worse, rating, violence, say, counts, thinking, rented, isnt, two, moments, struck, pg13, else, film, possible, rent, tame, em, dont, extreme, boring, meant, also, enjoy, gore, mature, langauge, gonna, ones, got, pretty, right, gem, gory, section, speak, warning, scenes, could, extremely, everything, nudity, one, well, fan, special, browsing, heard, ended, box, someone, horror, course, see, slasher, since, totally, movies, going, cant, nothing, means, said, ive, amount, imagine, fancy, kept, im, seen, never",0
"right, others, ksa, march, making, achieve, rutana, people, intervention, without, bad, us, work, film, please, interventions, arabia, iranian, revival, director, uae, movies, roman, idiots, want, experimental, away, major, stand, world, filmmakers, make, companies, dream, abdullah, benefit, front, know, traders, alayaf, able, hope, reputation, cinema, fools, saudi, simple, stupid, industry, like, participate, future, prosper, good, festivals, time, support, yang, makers",0
"even, setting, tip, template, classes, people, actors, ridiculous, 747, attendance, aboard, sock, crap, insult, artbr, illogicalness, guy, dropped, acting, didnt, film, 3, use, attend, drawer, fill, milk, term, afar, knee, piece, dont, rating, hasnt, iceberg, flight, full, anyway, eg, aircraft, honest, build, looks, compared, much, finally, hole, bottombr, obvious, like, rearranging, sleepinggas, executive, drilling, masterpiece, decision, seen, would, fun, moving",0
"idea, drive, gets, germanys, something, men, accept, probably, lauds, artificial, greatest, action, defeat, part, ever, rendition, flat, tail, character, plot, movie, really, rommel, fell, failure, looking, involvement, interesting, feels, stale, contrived, end, hoped, successful, history, story, pattonlike, learn, discipline, great, way, unwillingness, made, get, general, discusses, much, entire, sensationalized, dialog, assassinate, disappointed, good, time, lesson, informative, hitler",0
"recently, 8, high, may, double, page, internets, likewise, chains, ever, votes, moons, convinced, movie, devin, worst, urge, try, flop, least, vote, cast, selling, movies, sells, hamilton, number, go, listing, samebr, major, gold, putting, hit, family, make, released, 85, 100, convince, matt, result, know, way, full, buyer, also, hope, bleed, looks, internet, thus, get, one, need, around, problem, wronged, like, take, well, staff, havent, friends, jigsaw, time, 2, video, talents, member, already, blackbuster",0
"attentionbr, childrens, right, bring, name, making, got, suess, 10, conceived, videos, classic, earth, votes, greed, movie, child, try, rolling, ill, shoes, teens, kids, directors, direction, entirely, acting, fill, film, guys, grave, dr, mtv, greedbr, parents, better, etc, compare, disturbing, unless, erection, victims, sexual, scenes, wont, world, films, family, land, shit, ho, dirty, stick, shameful, money, scriptwriting, 400, turning, throw, get, view, beyond, keep, mine, fake, watch, profanities, art, innuendo, spent, trade, perfect, sad, would",0
"james, bond, people, first, called, face, ridiculous, niece, movie, ill, least, horror, add, series, cross, didnt, wouldnt, film, understand, please, supposed, mean, movies, 5, point, comedy, scared, attempt, want, old, wasnt, films, make, dont, 1, spit, great, tell, sakes, stink, year, one, stupid, actually, ridiculously, like, ongoing, genres, another, good, terrible, enough, exactly, goodness",0
"daughter, product, tobacco, actors, adolescents, children, sponsor, liked, willis, character, movie, smokes, least, aghast, see, film, placement, movies, smoke, smoking, bruce, wonder, films, awful, considerate, ban, intentional, big, like, take, isnt, enough, intended",0
"legendary, tacked, errors, abysmal, spades, together, shows, continuity, disappointment, realised, complain, plot, weak, glaringly, original, amateurishly, emergence, added, charm, collection, admittedly, instead, wars, star, end, disappointing, many, shallow, rushed, love, wont, stories, lack, films, make, story, dialogue, years, set, could, result, vader, ridiculed, numerous, pieces, best, attempts, money, clash, modern, cinema, moment, utterly, prequels, style, cracking, goof, poorly, cheesy, cult, darth, three, strange, handled, terribly, feeling",0
"tree, talking, high, except, certain, producernetwork, palm, kmart, movie, try, real, instead, fob, sands, think, fast, love, excellent, stick, way, crew, emotion, know, presented, camera, canadian, expository, gas, like, youll, paintedon, mulroney, deadly, lifetimes, pink, events, actor, tinsel, worst, wintry, work, wouldnt, fakest, film, gives, beach, trees, seconds, muster, done, somebody, saying, unfortunately, skeeziest, plastic, christmas, let, hair, everybody, actorshas, store, fir, would, executivedirector, slow, brilliant, hype, correct, us, red, actresss, contrivedmaybe, lifetime, director, turn, gaz, carpet, history, play, could, within, paced, front, passed, gotten, one, grey, exactly, geniuses, five, control, quality, 10, moviewriter, slug, thing, folksbr, seems, tropics, didnt, youve, go, involved, said, whole, elsewhere, critical, plodding, obvious, im, minding, good, seen, dermot, devoid, school",0
"even, gets, thousand, hmm, 13, guess, job, makes, stupidbr, hate, called, cannot, wow, girl, plot, movie, original, dancing, bad, turns, course, 80s, acting, horrible, noher, happens, plotsbr, trying, wins, end, scene, act, nothing, writers, awesome, stand, works, jennifer, come, dont, wakes, lot, acts, whole, great, friend, done, also, wish, ive, times, everything, ideabr, adult, get, big, comes, annoying, like, theres, birthday, sounds, good, garners, 13th, seen, beforebr, doesnt",0
"long, stinker, squandered, idiotic, effects, setting, watched, judging, mostly, hyuck, homophobic, owe, flat, subjecting, filled, character, questions, gonzo, directors, shot, horror, bad, renting, acting, minutes, lame, dead, clunky, demonstrating, theyll, ohsohard, embarrassing, movies, closeup, many, ripe, cringefest, fast, atmosphere, turkey, dialogue, script, ninety, hip, attempts, jokes, way, convent, thats, possibility, times, turd, dolly, looks, fall, creature, get, big, straining, evil, wasted, back, like, barbeaus, friends, time, abandoned, 90minute, sample, witless, never, vigilante, artillery, 89",0
"even, gets, accepting, shoots, scream, high, shows, together, stuff, 16, yet, except, makes, noticed, ashamed, found, wants, broke, movie, really, aiden, try, longer, notably, saves, looking, use, give, mother, siblings, dead, point, follow, vivian, scared, 19, ulf, gorgeousness, wasnt, story, hschool, best, sitting, wolves, made, get, jumps, freaks, hated, find, like, say, friends, kill, agnes, goes, however, wtf, directer, sexy, glory, dies, indignationthe, described, died, hold, nearly, sigh, book, change, small, roombr, novels, believe, tight, hotter, face, bruckner, else, break, window, played, itched, shock, ahem, loversbr, apparently, panics, couch, kills, end, parents, vivians, goesbr, though, shop, astrid, graphic, forward, killed, escaped, dated, dad, trashed, also, attacks, medicine, changed, beat, confronts, ulfs, lovebr, columbian, drug, comes, caitlin, annette, 2, doesnt, hair, according, sad, seatsbr, got, dick, fighting, missing, sort, couldnt, child, bookbr, top, steppenwolf, red, resemblance, poem, acting, cries, attend, klause, astrids, leave, lives, accepts, final, away, melt, sit, hard, lord, son, esme, brown, father, states, rafe, romania, fox, gabriel, one, indeed, home, chocolate, review, run, threw, bears, three, saunter, tipsy, control, analretentive, others, tried, gave, random, fk, job, kelly, title, vivan, wrong, appearance, thing, mebr, church, man, chair, ends, curtis, took, turns, didnt, looked, see, things, night, heart, horrible, meet, disney, pointbr, go, axel, draws, creepy, loved, nothing, said, works, moviebr, wolf, city, thats, bryan, recall, kept, runaway, school, auntbr, lovingly, bit, sounds, good, woman, hellbr, striking, seen, written, blond, worth, opposed, beautiful, offbr, never, chick, wonderful, sound, throws",0
"even, side, disturbingly, making, knew, syruppy, ever, devoted, richard, proud, tone, grounds, ten, given, controversial, surprise, scolded, instead, casts, opt, sorry, rare, juvenile, south, point, 70s, anymore, black, offers, success, almost, smiths, script, absolutely, africanamerican, performances, know, cinematic, sympathetic, passing, ponders, made, deep, standardbr, light, mormons, sets, allusion, theology, however, fine, gods, theme, nearly, okay, joining, leaders, addressed, army, become, filmmaker, least, ductchers, little, film, masterful, missionary, unwatchable, interesting, dutchers, late, depended, leper, silent, costs, filmsbr, largely, racist, orthodox, segregated, joseph, campaign, come, dont, comic, specific, jokes, also, done, strong, watching, ouvrebr, including, snow, happen, pretext, lynching, answers, theres, pathetic, storytelling, gems, human, defend, troubled, would, sufficient, spot, deal, controversies, headlong, produced, basic, conveniently, twenty, character, known, degenerate, actively, judge, grader, exceptionally, top, labutes, acting, avoiding, every, anyone, stilted, myopic, revival, director, approach, ineptitude, fact, world, history, films, educational, churchs, one, addressing, might, rounds, cipher, alienate, transcend, congregation, third, ended, propaganda, official, prone, short, faith, waiting, credit, 1978, church, universal, darker, couple, course, neil, lasting, didnt, milktoast, always, runs, meet, expected, painful, nothing, abandons, murderan, years, universality, outrageous, case, community, sensed, frames, mormon, arent, level, obvious, helped, focus, youre, perhaps, disaster, aspects, sorest, enough, relief, wonderful, parts, appallingly, likely, already, wooden",0
"local, plenty, tv, may, tushar, usual, n, slightly, pretend, movie, thing, rawal, given, matterbr, frozen, bad, respective, acting, film, courage, paresh, onbr, better, comedy, timeacting, story, dont, script, lot, dvd, front, kapoor, friend, humor, campus, boy, opposite, imran, one, nature, revolves, around, cable, watch, college, kill, good, time, free, goes, running, still, require",0
"even, others, historical, different, species, sense, calculating, antics, life, smart, century, without, generous, hospital, state, guys, real, didnt, film, see, totally, everyone, always, figure, bizarre, chickens, scriptwriter, less, worked, insanity, nest, said, illnesses, beating, come, make, outrageous, mental, cuckoos, done, one, much, fictionalized, ilk, illness, madmen, watch, napoleon, believable, human, wonderful, portrayal, feel, fascination, flew",0
"bring, saw, obviously, englishmans, savage, indianbr, first, write, movie, eye, interpretation, english, portrayed, real, fullness, think, scenery, wild, till, realized, stories, asks, story, annie, great, left, collectionbr, made, get, peoplesbr, western, like, dance, canada, reality, canadian, chiefs, filmbr, stage, spoiler, puts, convertabsorb, part, become, manitoba, add, little, famous, film, itbr, mr, tame, living, wilderness, forward, screen, done, also, dreams, tourist, moment, cigar, big, grasping, locationsbr, doesnt, would, saskatchewan, archie, store, character, becoming, frontierbr, acting, indian, scene, final, opinion, world, scenes, full, brosnans, question, documentaries, grey, well, met, wife, grand, returned, talented, began, owl, day, something, parks, mater, closest, brosnan, council, directors, direction, lake, anniebr, meaning, welleducated, meet, going, papers, forefront, nation, priceless, dream, werent, boy, unique, native, puppet, sounds, prototypebr, good, noble, pushed, thought, englishman, beautiful, watched, image, married, wooden",0
"waste, details, show, action, allboring, movie, hell, better, point, love, almost, story, saybr, get, like, appreciate, happening, takes, isnt, running, badbr, people, part, called, frustratedbr, sinking, least, though, boring, eg, watching, rate, much, maybe, avoid, talk, lots, dragging, would, right, got, longhonestly, romance, nonsense, bad, hey, eyes, ages, many, storyline, front, extremely, one, finish, touching, disasters, excitement, boringand, day, something, yeah, title, mebr, starto, thing, deathlove, recommend, finished, songs, compare, talkings, overall, 810br, japan, actually, tomorrow, disaster, good, time, enough",0
"even, comment, effects, promise, come, lmao, 10, seeing, first, ever, plot, awfulbr, movie, really, single, crap, example, bad, braindead, give, acting, vote, didnt, since, scene, stars, 0, better, hoped, coolio, wont, pain, films, worse, dont, piece, boring, script, whole, could, 1, awful, excellent, yargh, lowest, tell, watching, vampire, get, one, big, need, including, might, say, hoping, good, lol, seen, worth, came, would, already, look",0
"sucked, shoot, may, found, movie, costumes, guys, real, point, accentseverything, love, make, way, left, apologizing, mad, made, bow, started, snatch, western, rented, however, died, hate, people, beers, part, else, single, whose, fat, arrows, 25, guy, want, dvd, stone, arrow, watching, evil, souls, taken, 2, taking, saddles, got, bad, excuse, whats, month, grave, everyone, many, mean, fact, half, reason, one, around, home, still, day, someone, husband, happened, april, didnt, things, westerns, saidtoo, soul, walking, boy, collector, yard, fun, watched",0
"c, next, first, white, movie, really, write, attention, ten, nope, bowie, 1950s, sequence, longer, apparent, sorry, mind, selling, better, musical, goddammit, story, left, chuckling, tell, made, keep, started, murdered, dance, appreciate, say, rented, cheesy, two, described, sparse, put, musicals, actors, least, britain, film, campy, cast, colorful, screen, lot, conceivably, finality, maybe, id, befuddling, pay, david, couldnt, liked, campiness, tape, desired, across, half, racial, could, times, issues, gotten, total, message, one, review, fan, perfect, different, something, several, blacks, minutes, horrible, moral, grade, songs, sequences, movies, images, connection, overall, whole, song, watch, im, wwii, london, thought, messed",0
"stuff, makes, granted, die, ever, wants, plot, calendar, four, really, given, particularly, celebratory, think, unless, widely, track, mentioning, best, made, freaks, buckets, say, overpopular, kill, shocking, record, two, queen, small, believe, people, film, cast, possible, end, reputed, dont, mundane, watching, gore, seem, role, big, expecting, including, race, certainly, theres, event, sees, suspects, graduation, either, shortly, would, sleaze, got, important, american, type, seeing, gory, bad, noting, red, every, happens, troma, scenes, hard, films, could, anyway, bother, one, mothers, eighties, take, terms, another, dreary, fan, three, rest, tromas, care, others, day, sucking, linnea, someone, execution, blood, girl, course, direction, quigley, slasher, start, naturally, leads, case, thereafter, ive, based, anything, arent, massive, im, youre, dying, good, concerned, seen, worth, decent, never",0
"incident, side, bring, tears, 1st, makes, details, movieaccording, substance, movie, really, given, jail, real, enlist, supposed, 12242009, stories, puppeteer, kind, make, story, way, positive, sure, get, like, information, takes, isnt, happy, ending, imdb, put, trek, without, original, played, animals, , emotional, fadeouts, moviethat, lot, specific, eventually, blandly, washington, fit, simple, ellis, happen, christmas, doesnt, accurate, look, tv, encounters, president, dirrobert, trying, complex, away, opinion, family, united, could, wrongly, states, hobo, herbert, home, another, run, three, quite, long, job, 10, happened, factualbased, man, kids, downpoint, disney, provides, fluff, christmaslike, dc, 4, hoover, obvious, helped, im, miller, enough, explain, watched",0
"even, right, spoken, sense, accent, obviously, probably, crave, actors, swedish, ever, classic, ridiculous, talent, really, incoherent, thing, english, languish, horribly, flick, series, acting, film, fails, dead, brain, director, flair, peculiar, laugh, comedy, nothing, attempt, enjoyable, turn, must, unconvincing, make, suggest, awful, stick, ive, enjoy, gore, lacking, comical, disgust, fare, evil, slap, actually, like, dialog, sets, good, terrible, seen, bloody, id, sad",0
"even, local, making, developing, first, unnaturalbr, plot, movie, forced, hints, lead, particularly, completely, juvenile, better, west, story, rather, way, left, manner, positive, sure, get, gangsters, mark, tan, dance, studies, somewhat, awkward, typical, offensive, banned, preventing, needs, malaysian, came, moments, put, returns, aspect, wondrously, part, 310, skills, malaysia, least, premise, band, film, beach, caricature, sadly, though, preachy, charts, exaggerated, also, fulfill, feature, soap, including, mix, back, beginning, unfortunately, male, taking, either, would, pretty, drama, correct, chinese, character, advantage, unceremoniouslybr, exception, brought, funnier, pulling, top, notch, acting, overly, young, everyone, scene, barely, director, malay, seemed, women, vision, studying, ethnic, politically, could, presence, father, malaysias, integrated, resultbr, home, take, well, diverse, deserve, place, notable, television, leaving, managing, credit, added, seems, openly, direction, dropped, downright, contrived, country, involved, unconvincing, teck, traditional, dream, conflict, provides, tries, unrealistic, thinks, style, im, bit, aspects, female, gay, beautiful, terribly, rock, amateurish",0
